x,y,Dim.1,Dim.2,Dim.3,dim1_bin,dim2_bin,dim3_bin,bin_string,elevation,slope,aspect,soiltemp,macroclimate,landcover,landcover_class
244489.777724312,5418913.70341275,-0.7606897186902756,0.2626936469316524,0.0764135697313894,"(-3.07,-0.00719]","(-1.53,0.431]","(-0.198,1.88]","(-3.07,-0.00719] (-1.53,0.431] (-0.198,1.88]",31.990882873535156,1.3732619285583496,344.6174621582031,10.021422386169434,10.039623260498047,7,Open shrublands
396089.77772431204,5469713.70341275,0.6475914521112207,2.1569758476990004,-0.103475572672656,"(-0.00719,3.04]","(0.431,2.39]","(-0.198,1.88]","(-0.00719,3.04] (0.431,2.39] (-0.198,1.88]",28.52408218383789,0.5564661026000977,357.37188720703125,8.980780601501465,10.033195495605469,5,Mixed forest
307089.77772431204,5385013.70341275,-0.6562377188412083,-0.32368765103923647,-0.013466757244643909,"(-3.07,-0.00719]","(-1.53,0.431]","(-0.198,1.88]","(-3.07,-0.00719] (-1.53,0.431] (-0.198,1.88]",46.55121994018555,0.25666964054107666,234.58261108398438,9.557677268981934,10.029831886291504,7,Open shrublands
400289.77772431204,5422113.70341275,-0.5596611211342513,-0.9779162510616528,-0.6634884130835076,"(-3.07,-0.00719]","(-1.53,0.431]","(-2.28,-0.198]","(-3.07,-0.00719] (-1.53,0.431] (-2.28,-0.198]",74.62767791748047,1.4101399183273315,22.18216323852539,9.334038734436035,10.347308158874512,7,Open shrublands
262689.77772431204,5356813.70341275,-0.6436048199503465,-0.9104434024203077,-0.8385877102940763,"(-3.07,-0.00719]","(-1.53,0.431]","(-2.28,-0.198]","(-3.07,-0.00719] (-1.53,0.431] (-2.28,-0.198]",57.76860809326172,2.43225359916687,31.30760955810547,10.037406921386719,10.080666542053223,7,Open shrublands
471089.77772431204,5376713.70341275,4.994178003455068,0.42169894316506723,-1.1165572685593108,"(3.04,6.09]","(-1.53,0.431]","(-2.28,-0.198]","(3.04,6.09] (-1.53,0.431] (-2.28,-0.198]",381.0255432128906,3.4145710468292236,5.065000534057617,7.086183071136475,8.774866104125977,5,Mixed forest
375789.77772431204,5398713.70341275,0.5793259486145376,1.4491272802509918,1.5098021687022611,"(-0.00719,3.04]","(0.431,2.39]","(-0.198,1.88]","(-0.00719,3.04] (0.431,2.39] (-0.198,1.88]",78.54981231689453,2.789889097213745,314.5565185546875,8.744444847106934,10.099544525146484,13,Croplands
388689.77772431204,5398113.70341275,0.06993055946963318,0.08130632116601903,0.1861202532131357,"(-0.00719,3.04]","(-1.53,0.431]","(-0.198,1.88]","(-0.00719,3.04] (-1.53,0.431] (-0.198,1.88]",127.71162414550781,0.8715494275093079,353.4444580078125,9.636774063110352,9.778122901916504,7,Open shrublands
491289.77772431204,5432413.70341275,-0.3673005745125037,-0.6031423226746273,-0.2256596853783721,"(-3.07,-0.00719]","(-1.53,0.431]","(-2.28,-0.198]","(-3.07,-0.00719] (-1.53,0.431] (-2.28,-0.198]",71.8355941772461,0.6878372430801392,173.7813720703125,9.625749588012695,9.849544525146484,7,Open shrublands
473289.77772431204,5377413.70341275,3.3813184990895344,1.1536956957820506,1.0008353739968054,"(3.04,6.09]","(0.431,2.39]","(-0.198,1.88]","(3.04,6.09] (0.431,2.39] (-0.198,1.88]",290.1527099609375,4.218423366546631,322.9233093261719,8.063169479370117,8.91420841217041,15,Cropland/Natural vegetation mosaic
428489.77772431204,5405513.70341275,-0.44850937846261896,-0.8337890807037245,-0.5245900852510542,"(-3.07,-0.00719]","(-1.53,0.431]","(-2.28,-0.198]","(-3.07,-0.00719] (-1.53,0.431] (-2.28,-0.198]",76.464447021484375,1.2967511415481567,78.93376159667969,9.497719764709473,10.127205848693848,7,Open shrublands
243089.777724312,5450213.70341275,-1.318629248625751,0.007347466051629832,0.10809091326862202,"(-3.07,-0.00719]","(-1.53,0.431]","(-0.198,1.88]","(-3.07,-0.00719] (-1.53,0.431] (-0.198,1.88]",0.4885900914669037,0.14855249226093292,304.17596435546875,10.10325813293457,10.156728744506836,7,Open shrublands
435289.77772431204,5359113.70341275,2.7936467498081305,-1.0606009386953938,-0.49886314566481005,"(-0.00719,3.04]","(-1.53,0.431]","(-2.28,-0.198]","(-0.00719,3.04] (-1.53,0.431] (-2.28,-0.198]",211.35260009765625,2.515944004058838,285.2029113769531,8.454804420471191,9.194825172424316,11,Tall grasslands
501689.77772431204,5490113.70341275,-0.5200347306185098,-1.0190459254593707,-0.4065869454163144,"(-3.07,-0.00719]","(-1.53,0.431]","(-2.28,-0.198]","(-3.07,-0.00719] (-1.53,0.431] (-2.28,-0.198]",19.012231826782227,0.37230178713798523,54.659576416015625,9.127618789672852,9.972167015075684,7,Open shrublands
223889.777724312,5360113.70341275,-0.6794841726022508,0.07252144230227135,-0.1300427188486347,"(-3.07,-0.00719]","(-1.53,0.431]","(-0.198,1.88]","(-3.07,-0.00719] (-1.53,0.431] (-0.198,1.88]",72.629852294921875,1.7589972019195557,292.9638977050781,10.15427303314209,10.112817764282227,7,Open shrublands
250389.777724312,5409913.70341275,-1.389781487987891,-0.40897937643840204,-0.25197274452378854,"(-3.07,-0.00719]","(-1.53,0.431]","(-2.28,-0.198]","(-3.07,-0.00719] (-1.53,0.431] (-2.28,-0.198]",16.514516830444336,0.5655548572540283,190.04373168945312,10.245647430419922,10.239835739135742,7,Open shrublands
469789.77772431204,5402213.70341275,0.4306251929682633,-0.9983586680613991,-0.7024934371400602,"(-0.00719,3.04]","(-1.53,0.431]","(-2.28,-0.198]","(-0.00719,3.04] (-1.53,0.431] (-2.28,-0.198]",126.34625244140625,2.3284993171691895,43.71392822265625,9.277174949645996,9.766491889953613,7,Open shrublands
287789.77772431204,5406413.70341275,0.21799891308401934,-0.9192069252246869,-0.8754884943482639,"(-0.00719,3.04]","(-1.53,0.431]","(-2.28,-0.198]","(-0.00719,3.04] (-1.53,0.431] (-2.28,-0.198]",101.39442443847656,3.1334245204925537,2.10799503326416,9.083460807800293,10.156444549560547,7,Open shrublands
193089.777724312,5371113.70341275,0.632731282968871,-0.4914290521854857,-0.3146641483434814,"(-0.00719,3.04]","(-1.53,0.431]","(-2.28,-0.198]","(-0.00719,3.04] (-1.53,0.431] (-2.28,-0.198]",149.7321014404297,2.0637693405151367,196.05726623535156,9.436098098754883,9.57778263092041,7,Open shrublands
431989.77772431204,5379613.70341275,1.3356890346208923,-0.533480065346577,0.012814134353884496,"(-0.00719,3.04]","(-1.53,0.431]","(-0.198,1.88]","(-0.00719,3.04] (-1.53,0.431] (-0.198,1.88]",235.8565216064453,0.8009252548217773,236.0576934814453,8.621726036071777,9.566976547241211,7,Open shrublands
191589.777724312,5385413.70341275,-0.40545341637771143,-0.22220097261515934,-0.1232611090112759,"(-3.07,-0.00719]","(-1.53,0.431]","(-0.198,1.88]","(-3.07,-0.00719] (-1.53,0.431] (-0.198,1.88]",84.498443603515625,1.1620261669158936,250.89060974121094,9.842841148376465,9.943107604980469,7,Open shrublands
333689.77772431204,5408913.70341275,-0.9621252478949096,-1.0251020853897697,-0.6846650252443622,"(-3.07,-0.00719]","(-1.53,0.431]","(-2.28,-0.198]","(-3.07,-0.00719] (-1.53,0.431] (-2.28,-0.198]",31.260944366455078,1.1902880668640137,18.715970993041992,9.729122161865234,10.246136665344238,7,Open shrublands
423789.77772431204,5466613.70341275,-0.06309408912552382,0.46984362712160666,0.714195982945217,"(-3.07,-0.00719]","(0.431,2.39]","(-0.198,1.88]","(-3.07,-0.00719] (0.431,2.39] (-0.198,1.88]",32.66337585449219,1.3342070579528809,113.57645416259766,9.036266326904297,9.996143341064453,15,Cropland/Natural vegetation mosaic
375289.77772431204,5400013.70341275,-0.6729339586058233,0.904984344033101,0.4428562765968841,"(-3.07,-0.00719]","(0.431,2.39]","(-0.198,1.88]","(-3.07,-0.00719] (0.431,2.39] (-0.198,1.88]",45.80986022949219,0.488736629486084,203.01148986816406,9.237770080566406,10.236343383789062,14,Urban and built-up
440889.77772431204,5369913.70341275,2.8822257406057736,-2.051952612949986,-0.871959291785292,"(-0.00719,3.04]","(-3.5,-1.53]","(-2.28,-0.198]","(-0.00719,3.04] (-3.5,-1.53] (-2.28,-0.198]",274.3787841796875,1.530348777770996,106.94161224365234,8.63604736328125,8.98173999786377,11,Tall grasslands
292589.77772431204,5360613.70341275,-0.40470857026677937,-0.018614393730046024,0.046729400347284636,"(-3.07,-0.00719]","(-1.53,0.431]","(-0.198,1.88]","(-3.07,-0.00719] (-1.53,0.431] (-0.198,1.88]",83.967498779296875,0.9365307688713074,308.183349609375,9.839140892028809,9.926097869873047,7,Open shrublands
485189.77772431204,5483813.70341275,-0.6220438749477266,0.8108954355471383,0.5153342466863118,"(-3.07,-0.00719]","(0.431,2.39]","(-0.198,1.88]","(-3.07,-0.00719] (0.431,2.39] (-0.198,1.88]",25.301895141601562,0.06948813796043396,213.0692901611328,9.363731384277344,9.907929420471191,14,Urban and built-up
491789.77772431204,5418113.70341275,0.6817388784668077,0.14481035046503857,-0.08147720096124003,"(-0.00719,3.04]","(-1.53,0.431]","(-0.198,1.88]","(-0.00719,3.04] (-1.53,0.431] (-0.198,1.88]",139.57272338867188,2.6835224628448486,298.6664733886719,9.037485122680664,9.938629150390625,7,Open shrublands
444489.77772431204,5392413.70341275,0.3625503664163596,-1.0805752409969713,-0.42665465599391345,"(-0.00719,3.04]","(-1.53,0.431]","(-2.28,-0.198]","(-0.00719,3.04] (-1.53,0.431] (-2.28,-0.198]",179.60836791992188,0.7103001475334167,103.20249938964844,9.600905418395996,9.572492599487305,7,Open shrublands
175089.777724312,5399713.70341275,2.915918684308721,-0.3206812856532831,-2.617222173052769,"(-0.00719,3.04]","(-1.53,0.431]","(-4.36,-2.28]","(-0.00719,3.04] (-1.53,0.431] (-4.36,-2.28]",53.03044509887695,14.469978332519531,8.783567428588867,9.18215274810791,10.115535736083984,11,Tall grasslands
458789.77772431204,5467813.70341275,0.9051701790254636,-0.438375778910859,3.2775377771055463,"(-0.00719,3.04]","(-1.53,0.431]","(1.88,3.97]","(-0.00719,3.04] (-1.53,0.431] (1.88,3.97]",28.773897171020508,0.6827138066291809,278.1991882324219,9.088899612426758,9.810903549194336,1,Evergreen needleleaf forest
431789.77772431204,5463813.70341275,0.2921281664920496,-1.6739519830624956,-0.7939851972046471,"(-0.00719,3.04]","(-3.5,-1.53]","(-2.28,-0.198]","(-0.00719,3.04] (-3.5,-1.53] (-2.28,-0.198]",30.10138702392578,0.5092033743858337,110.45453643798828,9.311763763427734,9.90993595123291,11,Tall grasslands
426389.77772431204,5476313.70341275,0.637363439200198,-1.6299055833180525,2.6566099167933985,"(-0.00719,3.04]","(-3.5,-1.53]","(1.88,3.97]","(-0.00719,3.04] (-3.5,-1.53] (1.88,3.97]",26.82982063293457,0.10848372429609299,2.8229682445526123,9.061017990112305,9.843907356262207,1,Evergreen needleleaf forest
511989.77772431204,5426013.70341275,0.8829677943116531,0.6725631048536239,0.4615128725958807,"(-0.00719,3.04]","(0.431,2.39]","(-0.198,1.88]","(-0.00719,3.04] (0.431,2.39] (-0.198,1.88]",81.4940185546875,5.749523639678955,44.7177734375,9.037863731384277,10.04991340637207,13,Croplands
397789.77772431204,5370913.70341275,1.9694589289103273,1.2269148594200945,-0.3732396624653476,"(-0.00719,3.04]","(0.431,2.39]","(-2.28,-0.198]","(-0.00719,3.04] (0.431,2.39] (-2.28,-0.198]",121.93199157714844,9.724688529968262,58.62847137451172,8.843619346618652,10.081512451171875,15,Cropland/Natural vegetation mosaic
185189.777724312,5400013.70341275,1.1726276225766492,2.329072021190628,-3.626621321055984,"(-0.00719,3.04]","(0.431,2.39]","(-4.36,-2.28]","(-0.00719,3.04] (0.431,2.39] (-4.36,-2.28]",62.4973258972168,6.293898582458496,14.251279830932617,9.173436164855957,10.292628288269043,4,Deciduous broadleaf forest
386589.77772431204,5421413.70341275,1.100341166065529,2.4049579931756453,0.3113328977742622,"(-0.00719,3.04]","(2.39,4.35]","(-0.198,1.88]","(-0.00719,3.04] (2.39,4.35] (-0.198,1.88]",43.5672492980957,9.156588554382324,314.1405334472656,9.05782413482666,10.510406494140625,15,Cropland/Natural vegetation mosaic
420889.77772431204,5459313.70341275,0.43002825142480955,2.7758460921089365,-2.244494091173708,"(-0.00719,3.04]","(2.39,4.35]","(-2.28,-0.198]","(-0.00719,3.04] (2.39,4.35] (-2.28,-0.198]",36.49135971069336,0.6984091997146606,302.0451354980469,9.065409660339355,10.034947395324707,4,Deciduous broadleaf forest
405989.77772431204,5467213.70341275,0.675935491703201,3.0703674388862225,-2.3147811136586194,"(-0.00719,3.04]","(2.39,4.35]","(-4.36,-2.28]","(-0.00719,3.04] (2.39,4.35] (-4.36,-2.28]",32.22047424316406,2.0204288959503174,334.27581787109375,9.09363842010498,10.019412994384766,4,Deciduous broadleaf forest
