x,y,landcover,landcover_class,elevation,slope,aspect,Dim.1,Dim.2,Dim.3
47.50729166666667,-21.547291666666666,15,Cropland/Natural vegetation mosaic,409.6165466308594,11.01152515411377,314.5611572265625,-1.503184558761974,-1.2958242337727044,-0.9144116952224794
47.508125,-21.524791666666665,15,Cropland/Natural vegetation mosaic,440.2709655761719,4.833016872406006,308.6356506347656,-1.4083721408959224,-1.8415630478961147,-0.30453641832654504
47.48520833333333,-21.501041666666666,15,Cropland/Natural vegetation mosaic,506.6065979003906,0.6896376013755798,167.1439971923828,-1.323398086863458,-1.2768931312742489,1.0876812068595223
47.523125,-21.563125,15,Cropland/Natural vegetation mosaic,424.2160949707031,20.933149337768555,358.543212890625,-1.4785617202471482,-0.6465856606770833,-2.1056395632220872
47.536874999999995,-21.523958333333333,15,Cropland/Natural vegetation mosaic,501.24822998046875,15.371320724487305,182.5362548828125,-1.3845195502073486,0.016569287740150915,-0.33974234376053414
47.513124999999995,-21.508541666666666,15,Cropland/Natural vegetation mosaic,552.42193603515625,14.553930282592773,160.414306640625,-1.271813513182316,0.09203143770061294,-0.08813082494462648
47.50770833333333,-21.513125,15,Cropland/Natural vegetation mosaic,542.604248046875,3.307663679122925,101.88357543945312,-1.2890740551671689,-0.5848559995664415,1.3259383466149985
47.533541666666665,-21.583125,15,Cropland/Natural vegetation mosaic,485.58026123046875,22.773889541625977,233.00221252441406,-1.418955382847027,0.3798347871003409,-1.3642156969445116
47.50604166666666,-21.541041666666665,15,Cropland/Natural vegetation mosaic,442.51568603515625,23.05031394958496,121.13721466064453,-1.5969976055447825,1.1566572149754364,-0.6260572212091968
47.493125,-21.544375,15,Cropland/Natural vegetation mosaic,518.7733154296875,12.474175453186035,80.9000015258789,-1.3967025910010098,0.4272636911911183,0.6393901122701966
47.499375,-21.561041666666664,15,Cropland/Natural vegetation mosaic,485.0053405761719,9.593335151672363,7.320985317230225,-1.5148486007639517,0.6462194197498776,1.3972014900231247
47.488125,-21.551875,15,Cropland/Natural vegetation mosaic,594.93389892578125,33.77227020263672,72.61180877685547,-1.3021384195580872,2.516836390253028,-1.1785629269994302
47.491458333333334,-21.496458333333333,15,Cropland/Natural vegetation mosaic,549.369384765625,26.309423446655273,63.89787673950195,-1.3885143951382533,1.8614247965171231,-0.4689241165060856
47.533125,-21.54645833333333,15,Cropland/Natural vegetation mosaic,428.4793701171875,13.35292911529541,125.90149688720703,-1.5894557023857772,0.20024253194198072,0.20422994448145826
