x,y,Dim.1,Dim.2,Dim.3,dim1_bin,dim2_bin,dim3_bin,bin_string,elevation,slope,aspect,macroclimate,soiltemp,landcover,landcover_class
0.009722222236603906,30.245833333328566,-0.43857907342891767,-1.3968402180537058,1.2961305677227843,"(-0.819,0.596]","(-2.07,-0.799]","(0.0889,1.52]","(-0.819,0.596] (-2.07,-0.799] (0.0889,1.52]",478.88958740234375,0.5398629307746887,130.388671875,22.861190795898438,26.020000457763672,16,Barren or sparsely vegetated
0.13472222223661384,30.24027777777301,-1.0370255094505172,-0.5545567422968338,0.00697541202097402,"(-2.23,-0.819]","(-0.799,0.473]","(-1.34,0.0889]","(-2.23,-0.819] (-0.799,0.473] (-1.34,0.0889]",494.8719177246094,0.32216814160346985,142.22549438476562,22.749860763549805,25.700000762939453,16,Barren or sparsely vegetated
0.0569444444588299,30.098611111106333,-0.2829406307528112,1.3811834557624658,0.5849475304657895,"(-0.819,0.596]","(0.473,1.74]","(0.0889,1.52]","(-0.819,0.596] (0.473,1.74] (0.0889,1.52]",482.2135009765625,0.23764249682426453,286.7671813964844,22.95427703857422,25.829999923706055,16,Barren or sparsely vegetated
-0.02083333331895404,29.718055555550745,2.7788144056190154,-0.4601214667305623,-0.1706222375871339,"(2.01,3.43]","(-0.799,0.473]","(-1.34,0.0889]","(2.01,3.43] (-0.799,0.473] (-1.34,0.0889]",410.8115234375,0.175106942653656,139.78021240234375,23.61711311340332,26.489999771118164,16,Barren or sparsely vegetated
-0.22916666665230395,30.431944444439694,-2.459207352224302,1.489127064922777,0.12020024507935195,"(-3.66,-2.23]","(0.473,1.74]","(0.0889,1.52]","(-3.66,-2.23] (0.473,1.74] (0.0889,1.52]",537.9993896484375,0.23092839121818542,278.6784362792969,22.41979217529297,25.420000076293945,16,Barren or sparsely vegetated
-0.2708333333189739,29.854166666661868,1.619955806165302,-0.40636725966565374,-0.24200643104830694,"(0.596,2.01]","(-0.799,0.473]","(-1.34,0.0889]","(0.596,2.01] (-0.799,0.473] (-1.34,0.0889]",447.4834899902344,0.1943543702363968,140.91445922851562,23.384166717529297,26.309999465942383,16,Barren or sparsely vegetated
0.0736111111254979,29.937499999995207,1.6759593739667211,1.8497047703135225,0.1607165743720795,"(0.596,2.01]","(1.74,3.02]","(0.0889,1.52]","(0.596,2.01] (1.74,3.02] (0.0889,1.52]",436.054931640625,0.08680672198534012,301.1420593261719,23.301488876342773,26.239999771118164,16,Barren or sparsely vegetated
0.22361111112550985,30.15694444443967,-0.17030691788018124,0.7610956884929531,0.23190371114427508,"(-0.819,0.596]","(0.473,1.74]","(0.0889,1.52]","(-0.819,0.596] (0.473,1.74] (0.0889,1.52]",478.7708435058594,0.23078225553035736,234.2241668701172,22.925556182861328,25.889999389648438,16,Barren or sparsely vegetated
-0.2847222222078639,29.923611111106318,1.021540140309347,-0.7981783062250426,0.21675157709907691,"(0.596,2.01]","(-0.799,0.473]","(0.0889,1.52]","(0.596,2.01] (-0.799,0.473] (0.0889,1.52]",461.3201904296875,0.30283287167549133,131.22152709960938,23.251190185546875,26.260000228881836,16,Barren or sparsely vegetated
0.12638888890327987,29.959722222217433,1.6152750319169422,0.4299348768755692,-0.6289501797004824,"(0.596,2.01]","(-0.799,0.473]","(-1.34,0.0889]","(0.596,2.01] (-0.799,0.473] (-1.34,0.0889]",438.60687255859375,0.08304475992918015,181.9735870361328,23.240278244018555,26.270000457763672,16,Barren or sparsely vegetated
0.0263888889032719,30.231944444439677,-1.605500416659944,0.34155822726796287,2.158034859495949,"(-2.23,-0.819]","(-0.799,0.473]","(1.52,2.96]","(-2.23,-0.819] (-0.799,0.473] (1.52,2.96]",494.3990173339844,0.5712346434593201,275.61553955078125,22.80952262878418,25.469999313354492,16,Barren or sparsely vegetated
-0.115277777763406,29.712499999995188,2.9271965772834587,-0.9160156339407489,-0.5990410796684859,"(2.01,3.43]","(-2.07,-0.799]","(-1.34,0.0889]","(2.01,3.43] (-2.07,-0.799] (-1.34,0.0889]",412.0443420410156,0.1438966691493988,94.96917724609375,23.610097885131836,26.579999923706055,16,Barren or sparsely vegetated
-0.09305555554118203,29.720833333328525,2.9586836084712176,1.0788416185957805,0.15375026454770588,"(2.01,3.43]","(0.473,1.74]","(0.0889,1.52]","(2.01,3.43] (0.473,1.74] (0.0889,1.52]",409.8212890625,0.10193686932325363,249.9578094482422,23.618610382080078,26.549999237060547,16,Barren or sparsely vegetated
0.2097222222366198,29.82638888888409,2.2696785328261098,0.1799796555558948,-0.33681835225347045,"(2.01,3.43]","(-0.799,0.473]","(-1.34,0.0889]","(2.01,3.43] (-0.799,0.473] (-1.34,0.0889]",419.1286315917969,0.12251097708940506,176.15711975097656,23.469444274902344,26.329999923706055,16,Barren or sparsely vegetated
-0.14305555554118599,29.86527777777298,1.7398443930160645,-0.8964931744425293,-0.05147069629012676,"(0.596,2.01]","(-2.07,-0.799]","(-1.34,0.0889]","(0.596,2.01] (-2.07,-0.799] (-1.34,0.0889]",446.43780517578125,0.25169679522514343,115.55278015136719,23.45244026184082,26.360000610351562,16,Barren or sparsely vegetated
0.16250000001439385,30.401388888884135,-1.5603274815147328,-0.18958835091080153,-2.087606834289357,"(-2.23,-0.819]","(-0.799,0.473]","(-2.79,-1.34]","(-2.23,-0.819] (-0.799,0.473] (-2.79,-1.34]",505.2991027832031,0.02721695601940155,95.21736145019531,22.51176643371582,25.43000030517578,16,Barren or sparsely vegetated
-0.15138888887451998,30.24027777777301,-1.5639944221870583,0.9088016551229398,1.5467677626532617,"(-2.23,-0.819]","(0.473,1.74]","(1.52,2.96]","(-2.23,-0.819] (0.473,1.74] (1.52,2.96]",510.5623474121094,0.4412830173969269,289.4828186035156,22.69886016845703,25.65999984741211,16,Barren or sparsely vegetated
0.15694444445883787,30.393055555550802,-1.8994599867965423,2.336570262285487,0.23498731181193036,"(-2.23,-0.819]","(1.74,3.02]","(0.0889,1.52]","(-2.23,-0.819] (1.74,3.02] (0.0889,1.52]",511.17529296875,0.17162877321243286,338.07061767578125,22.49140739440918,25.420000076293945,16,Barren or sparsely vegetated
-0.18194444443007796,30.20972222221745,-1.094697135681142,-1.4736252012103823,0.5920290652380696,"(-2.23,-0.819]","(-2.07,-0.799]","(0.0889,1.52]","(-2.23,-0.819] (-2.07,-0.799] (0.0889,1.52]",503.5010070800781,0.46799683570861816,101.97099304199219,22.795499801635742,25.81999969482422,16,Barren or sparsely vegetated
-0.12361111109674,30.2541666666619,-1.0841720470857767,-0.04235207324068458,-1.6210240753777958,"(-2.23,-0.819]","(-0.799,0.473]","(-2.79,-1.34]","(-2.23,-0.819] (-0.799,0.473] (-2.79,-1.34]",507.4407958984375,0.06307407468557358,119.78245544433594,22.724027633666992,25.600000381469727,16,Barren or sparsely vegetated
0.19027777779217386,30.037499999995216,0.6425156587750013,-0.23173310573008588,-0.4024033582314759,"(0.596,2.01]","(-0.799,0.473]","(-1.34,0.0889]","(0.596,2.01] (-0.799,0.473] (-1.34,0.0889]",452.39556884765625,0.19348204135894775,148.64974975585938,23.1116943359375,25.959999084472656,16,Barren or sparsely vegetated
-0.24027777776341594,30.329166666661905,-1.8113577193091732,-0.3789262156744779,-1.8360362923793974,"(-2.23,-0.819]","(-0.799,0.473]","(-2.79,-1.34]","(-2.23,-0.819] (-0.799,0.473] (-2.79,-1.34]",531.780029296875,0.07823449373245239,90.44847869873047,22.5575008392334,25.520000457763672,16,Barren or sparsely vegetated
-0.10416666665229402,29.995833333328545,1.1247351935236667,0.5908205978908061,-0.21066198716675857,"(0.596,2.01]","(0.473,1.74]","(-1.34,0.0889]","(0.596,2.01] (0.473,1.74] (-1.34,0.0889]",452.12884521484375,0.14299653470516205,207.12147521972656,23.202402114868164,26.15999984741211,16,Barren or sparsely vegetated
0.15972222223661586,30.26527777777301,-0.9264052170798357,-1.0787394643204107,0.7103948208241252,"(-2.23,-0.819]","(-2.07,-0.799]","(0.0889,1.52]","(-2.23,-0.819] (-2.07,-0.799] (0.0889,1.52]",484.6413879394531,0.45369988679885864,132.2860565185547,22.76249885559082,25.770000457763672,16,Barren or sparsely vegetated
-0.01527777776339806,29.820833333328533,2.2844649587569994,-2.090283837539695,-1.0972213056418703,"(2.01,3.43]","(-3.35,-2.07]","(-1.34,0.0889]","(2.01,3.43] (-3.35,-2.07] (-1.34,0.0889]",418.51654052734375,0.18254125118255615,3.4385600090026855,23.508779525756836,26.329999923706055,16,Barren or sparsely vegetated
0.25138888890328986,29.773611111106305,2.709850574160311,-0.26027178940927825,-0.35614321752398603,"(2.01,3.43]","(-0.799,0.473]","(-1.34,0.0889]","(2.01,3.43] (-0.799,0.473] (-1.34,0.0889]",405.541015625,0.13908009231090546,146.93202209472656,23.567222595214844,26.40999984741211,16,Barren or sparsely vegetated
0.09583333334772187,29.92083333332854,1.4262811873937515,-1.1472347650550656,-0.06463509298423734,"(0.596,2.01]","(-2.07,-0.799]","(-1.34,0.0889]","(0.596,2.01] (-2.07,-0.799] (-1.34,0.0889]",436.2817687988281,0.28111791610717773,99.99414825439453,23.30791664123535,26.209999084472656,16,Barren or sparsely vegetated
0.11527777779216786,30.259722222217455,-0.7719938966338582,1.7615933911238744,0.4897876902919299,"(-0.819,0.596]","(1.74,3.02]","(0.0889,1.52]","(-0.819,0.596] (1.74,3.02] (0.0889,1.52]",496.0893859863281,0.21089033782482147,307.6651306152344,22.75454330444336,25.809999465942383,16,Barren or sparsely vegetated
0.004166666681047926,30.206944444439674,-0.5762627630594406,-1.4086777091727283,-0.406573262188804,"(-0.819,0.596]","(-2.07,-0.799]","(-1.34,0.0889]","(-0.819,0.596] (-2.07,-0.799] (-1.34,0.0889]",486.5056457519531,0.31322604417800903,72.57439422607422,22.879365921020508,25.790000915527344,16,Barren or sparsely vegetated
-0.19027777776341198,30.262499999995235,-1.6105345428501847,-0.8367441665973038,-0.2134595652841071,"(-2.23,-0.819]","(-2.07,-0.799]","(-1.34,0.0889]","(-2.23,-0.819] (-2.07,-0.799] (-1.34,0.0889]",517.49761962890625,0.3277096152305603,116.11216735839844,22.634286880493164,25.649999618530273,16,Barren or sparsely vegetated
0.09027777779216589,30.123611111106335,-0.05842789372270039,-1.7968033804260768,-1.293635614596377,"(-0.819,0.596]","(-2.07,-0.799]","(-1.34,0.0889]","(-0.819,0.596] (-2.07,-0.799] (-1.34,0.0889]",465.74932861328125,0.20717932283878326,17.9039306640625,22.974027633666992,25.75,16,Barren or sparsely vegetated
-0.05416666665229003,30.18472222221745,-0.22424159242769925,-0.9298147975933324,0.33288560094073527,"(-0.819,0.596]","(-2.07,-0.799]","(0.0889,1.52]","(-0.819,0.596] (-2.07,-0.799] (0.0889,1.52]",476.3760986328125,0.3687973618507385,128.31871032714844,22.94095230102539,25.920000076293945,16,Barren or sparsely vegetated
0.28472222223662574,30.162499999995227,-0.3807497130434988,1.1397912931823886,0.03494511645751202,"(-0.819,0.596]","(0.473,1.74]","(-1.34,0.0889]","(-0.819,0.596] (0.473,1.74] (-1.34,0.0889]",478.2024230957031,0.18451249599456787,252.840576171875,22.878721237182617,25.75,16,Barren or sparsely vegetated
0.2347222222366218,30.148611111106337,-0.3516572704349605,1.206247066619235,-0.5329492297598264,"(-0.819,0.596]","(0.473,1.74]","(-1.34,0.0889]","(-0.819,0.596] (0.473,1.74] (-1.34,0.0889]",485.1270446777344,0.10014164447784424,237.5752410888672,22.90625,25.739999771118164,16,Barren or sparsely vegetated
-0.162499999985632,29.884722222217427,1.5758203953251293,1.3685316763127895,1.5715856777948642,"(0.596,2.01]","(0.473,1.74]","(1.52,2.96]","(0.596,2.01] (0.473,1.74] (1.52,2.96]",435.9142761230469,0.31822818517684937,319.5198669433594,23.542133331298828,26.1299991607666,16,Barren or sparsely vegetated
-0.07916666665229202,30.112499999995222,0.08073425873643435,-0.5661728742362553,-0.5374086871572453,"(-0.819,0.596]","(-0.799,0.473]","(-1.34,0.0889]","(-0.819,0.596] (-0.799,0.473] (-1.34,0.0889]",478.0074157714844,0.21319983899593353,121.68360900878906,22.99553680419922,25.959999084472656,16,Barren or sparsely vegetated
0.031944444458827936,30.220833333328564,-1.705329282276243,-1.8948326282303989,1.4893756975889318,"(-2.23,-0.819]","(-2.07,-0.799]","(0.0889,1.52]","(-2.23,-0.819] (-2.07,-0.799] (0.0889,1.52]",501.53558349609375,0.6431670784950256,107.42949676513672,22.776636123657227,25.549999237060547,16,Barren or sparsely vegetated
0.15694444445883787,30.12638888888411,-0.48934579288872826,1.1045938746777297,-0.1032606511306452,"(-0.819,0.596]","(0.473,1.74]","(-1.34,0.0889]","(-0.819,0.596] (0.473,1.74] (-1.34,0.0889]",481.89886474609375,0.17191055417060852,246.55628967285156,22.941944122314453,25.639999389648438,16,Barren or sparsely vegetated
-0.23749999998563795,30.112499999995222,0.19283851593618914,-0.615267657510484,-0.10846076008526885,"(-0.819,0.596]","(-0.799,0.473]","(-1.34,0.0889]","(-0.819,0.596] (-0.799,0.473] (-1.34,0.0889]",474.7835388183594,0.2726112902164459,133.9014129638672,23.15401840209961,25.899999618530273,16,Barren or sparsely vegetated
0.2680555555699578,30.08749999999522,0.42340334052360185,0.5259875344115409,-0.19906981548155278,"(-0.819,0.596]","(0.473,1.74]","(-1.34,0.0889]","(-0.819,0.596] (0.473,1.74] (-1.34,0.0889]",458.821044921875,0.17249098420143127,204.3214111328125,23.011756896972656,25.959999084472656,16,Barren or sparsely vegetated
-0.24305555554119396,29.820833333328533,1.4479140676053226,0.13882537288564964,-0.6009821098335141,"(0.596,2.01]","(-0.799,0.473]","(-1.34,0.0889]","(0.596,2.01] (-0.799,0.473] (-1.34,0.0889]",457.1078186035156,0.11085420101881027,164.5214385986328,23.426250457763672,26.18000030517578,16,Barren or sparsely vegetated
-0.10138888887451603,30.162499999995227,-0.09918124004357158,-0.145169862236954,-0.9642920769002288,"(-0.819,0.596]","(-0.799,0.473]","(-1.34,0.0889]","(-0.819,0.596] (-0.799,0.473] (-1.34,0.0889]",483.5360107421875,0.1300123780965805,134.57823181152344,22.93857192993164,25.8799991607666,16,Barren or sparsely vegetated
0.25972222223662383,30.21249999999523,-0.7434183533602696,-0.607445163626053,-1.7097418117561114,"(-0.819,0.596]","(-0.799,0.473]","(-2.79,-1.34]","(-0.819,0.596] (-0.799,0.473] (-2.79,-1.34]",491.9103698730469,0.08314846456050873,80.45429992675781,22.78603172302246,25.6299991607666,16,Barren or sparsely vegetated
0.015277777792159941,30.093055555550777,-0.15648356903934127,0.16280714240260824,0.5373415922129563,"(-0.819,0.596]","(-0.799,0.473]","(0.0889,1.52]","(-0.819,0.596] (-0.799,0.473] (0.0889,1.52]",476.6308898925781,0.3155716359615326,206.0935516357422,22.972946166992188,25.899999618530273,16,Barren or sparsely vegetated
-0.0069444444300640895,30.181944444439672,-0.3783403729827302,-0.20996943143447405,2.86204729496936,"(-0.819,0.596]","(-0.799,0.473]","(1.52,2.96]","(-0.819,0.596] (-0.799,0.473] (1.52,2.96]",478.9769287109375,0.6650115251541138,260.2137756347656,22.920536041259766,26.1200008392334,16,Barren or sparsely vegetated
0.0736111111254979,30.076388888884107,-0.10951132733869613,-0.3138132827469491,3.2051202196588506,"(-0.819,0.596]","(-0.799,0.473]","(2.96,4.4]","(-0.819,0.596] (-0.799,0.473] (2.96,4.4]",466.735107421875,0.7128744125366211,265.923828125,23.055208206176758,26.09000015258789,16,Barren or sparsely vegetated
0.10694444445883389,30.193055555550785,-0.688977316650515,-1.5624424592601907,-0.16995133264610204,"(-0.819,0.596]","(-2.07,-0.799]","(-1.34,0.0889]","(-0.819,0.596] (-2.07,-0.799] (-1.34,0.0889]",478.306396484375,0.36223819851875305,71.37571716308594,22.830795288085938,25.719999313354492,16,Barren or sparsely vegetated
0.0736111111254979,30.03472222221744,0.525232017868518,-1.3960576849142419,-2.2877299407634877,"(-0.819,0.596]","(-2.07,-0.799]","(-2.79,-1.34]","(-0.819,0.596] (-2.07,-0.799] (-2.79,-1.34]",472.5606994628906,0.021060753613710403,8.509688377380371,23.11604118347168,25.920000076293945,16,Barren or sparsely vegetated
0.02361111112549391,30.05972222221744,0.2642959214735822,-2.03335348321274,0.6693412340598356,"(-0.819,0.596]","(-2.07,-0.799]","(0.0889,1.52]","(-0.819,0.596] (-2.07,-0.799] (0.0889,1.52]",456.8706970214844,0.48146483302116394,68.81300354003906,23.111875534057617,25.979999542236328,16,Barren or sparsely vegetated
-0.06805555554118004,30.093055555550777,-0.1942010874959009,-1.5255912665846352,1.8957398932270977,"(-0.819,0.596]","(-2.07,-0.799]","(1.52,2.96]","(-0.819,0.596] (-2.07,-0.799] (1.52,2.96]",466.809326171875,0.6255962252616882,143.63211059570312,23.054433822631836,25.950000762939453,16,Barren or sparsely vegetated
-0.02083333331895404,30.07361111110633,0.3903081893046579,-2.071766378992112,-1.1946353392621845,"(-0.819,0.596]","(-3.35,-2.07]","(-1.34,0.0889]","(-0.819,0.596] (-3.35,-2.07] (-1.34,0.0889]",463.4191589355469,0.2247818112373352,2.2625789642333984,23.061458587646484,25.959999084472656,16,Barren or sparsely vegetated
-0.20694444443007998,30.0013888888841,0.11374966415873199,-2.076293975444347,1.2737603972710645,"(-0.819,0.596]","(-3.35,-2.07]","(0.0889,1.52]","(-0.819,0.596] (-3.35,-2.07] (0.0889,1.52]",476.3394470214844,0.5681857466697693,86.05303192138672,23.219417572021484,26.040000915527344,16,Barren or sparsely vegetated
-0.037499999985622035,30.08749999999522,-0.5091259396284888,-2.130231057483663,1.766261282915758,"(-0.819,0.596]","(-3.35,-2.07]","(1.52,2.96]","(-0.819,0.596] (-3.35,-2.07] (1.52,2.96]",473.0961608886719,0.6615899205207825,100.62936401367188,23.028213500976562,25.850000381469727,16,Barren or sparsely vegetated
-0.21249999998563596,29.93194444443965,0.42349395138885787,-3.341471324088538,4.21982802601465,"(-0.819,0.596]","(-3.35,-2.07]","(2.96,4.4]","(-0.819,0.596] (-3.35,-2.07] (2.96,4.4]",453.008056640625,1.053848147392273,104.5394287109375,23.368345260620117,26.280000686645508,16,Barren or sparsely vegetated
0.12083333334772389,30.054166666661885,0.3909182472919908,0.9181780317485619,-0.4750258888763174,"(-0.819,0.596]","(0.473,1.74]","(-1.34,0.0889]","(-0.819,0.596] (0.473,1.74] (-1.34,0.0889]",472.1955261230469,0.10530609637498856,220.0195770263672,23.0795841217041,25.950000762939453,16,Barren or sparsely vegetated
0.11527777779216786,30.19861111110634,-0.5132514279232296,1.3425429162718394,0.8800843781098062,"(-0.819,0.596]","(0.473,1.74]","(0.0889,1.52]","(-0.819,0.596] (0.473,1.74] (0.0889,1.52]",472.7311096191406,0.29052403569221497,295.1013488769531,22.835416793823242,25.739999771118164,16,Barren or sparsely vegetated
-0.17638888887452198,29.984722222217435,0.5303183976807406,0.5161561815397633,2.452578583090475,"(-0.819,0.596]","(0.473,1.74]","(1.52,2.96]","(-0.819,0.596] (0.473,1.74] (1.52,2.96]",458.9657897949219,0.5305135846138,294.0486145019531,23.258333206176758,26.100000381469727,16,Barren or sparsely vegetated
0.2069444444588418,30.21249999999523,-0.15776144332051154,1.819121520086555,-0.10785424252853855,"(-0.819,0.596]","(1.74,3.02]","(-1.34,0.0889]","(-0.819,0.596] (1.74,3.02] (-1.34,0.0889]",474.1415710449219,0.10865673422813416,291.2628173828125,22.839365005493164,25.84000015258789,16,Barren or sparsely vegetated
0.2625000000144018,30.137499999995224,-0.22414590375700705,1.8565665936385634,0.09376657814437232,"(-0.819,0.596]","(1.74,3.02]","(0.0889,1.52]","(-0.819,0.596] (1.74,3.02] (0.0889,1.52]",474.20721435546875,0.13634715974330902,301.37542724609375,22.920705795288086,25.739999771118164,16,Barren or sparsely vegetated
-0.01527777776339806,30.03472222221744,0.10284134267006621,1.791192610047046,1.7586800982962865,"(-0.819,0.596]","(1.74,3.02]","(1.52,2.96]","(-0.819,0.596] (1.74,3.02] (1.52,2.96]",471.6107177734375,0.35643255710601807,353.0675048828125,23.089494705200195,25.959999084472656,16,Barren or sparsely vegetated
0.22638888890328784,30.329166666661905,-2.011679256651403,-0.3399605739128414,0.05817555151335938,"(-2.23,-0.819]","(-0.799,0.473]","(-1.34,0.0889]","(-2.23,-0.819] (-0.799,0.473] (-1.34,0.0889]",514.52996826171875,0.344144731760025,159.10350036621094,22.578125,25.420000076293945,16,Barren or sparsely vegetated
-0.07083333331895802,30.26805555555079,-1.4165022464021608,-0.2908878337746476,-1.8129368262082566,"(-2.23,-0.819]","(-0.799,0.473]","(-2.79,-1.34]","(-2.23,-0.819] (-0.799,0.473] (-2.79,-1.34]",519.616943359375,0.06391628831624985,97.05027770996094,22.65610122680664,25.559999465942383,16,Barren or sparsely vegetated
-0.15972222220785398,30.2291666666619,-1.2547741825322898,0.015355786222217433,1.4945520180838376,"(-2.23,-0.819]","(-0.799,0.473]","(0.0889,1.52]","(-2.23,-0.819] (-0.799,0.473] (0.0889,1.52]",507.17236328125,0.4880087375640869,228.93707275390625,22.739999771118164,25.829999923706055,16,Barren or sparsely vegetated
-0.040277777763400024,30.248611111106346,-1.3071507282113266,0.12629858368036695,1.669558618276157,"(-2.23,-0.819]","(-0.799,0.473]","(1.52,2.96]","(-2.23,-0.819] (-0.799,0.473] (1.52,2.96]",494.5489196777344,0.5093488693237305,243.99302673339844,22.81977653503418,25.610000610351562,16,Barren or sparsely vegetated
-0.01249999998562007,30.251388888884122,-1.663456852563268,-0.5500286825548021,3.550583896533455,"(-2.23,-0.819]","(-0.799,0.473]","(2.96,4.4]","(-2.23,-0.819] (-0.799,0.473] (2.96,4.4]",501.0752258300781,0.824378490447998,263.635498046875,22.755361557006836,25.760000228881836,16,Barren or sparsely vegetated
0.08472222223660991,30.24027777777301,-1.1137612810927564,-1.1221392003682766,-0.5788129989282084,"(-2.23,-0.819]","(-2.07,-0.799]","(-1.34,0.0889]","(-2.23,-0.819] (-2.07,-0.799] (-1.34,0.0889]",501.4077453613281,0.2848769724369049,85.50535583496094,22.756567001342773,25.670000076293945,16,Barren or sparsely vegetated
